然后,c,客服1,O
我,r,客服1,O
今天,nt,客服1,O
或者,c,客服1,O
是,v,客服1,O
明天,nt,客服1,O
找,v,客服1,O
好,a,客服1,O
老师,n,客服1,O
我,r,客服1,O
会,v,客服1,O
向,p,客服1,O
微信,n,客服1,O
发,v,客服1,O
你,r,客服1,O
看,v,客服1,O
一下,m,客服1,O
的,u,客服1,O
，,wp,客服1,O
如果,c,客服1,O
你,r,客服1,O
觉得,v,客服1,O
o,ws,客服1,O
k,ws,客服1,O
的,u,客服1,O
话,n,客服1,O
可以,v,客服1,O
再,d,客服1,O
选择,v,客服1,O
安排,v,客服1,O
好,a,客服1,O
吧,u,客服1,O
？,wp,客服1,O
,,,
好,a,客户1,O
。,wp,客户1,O
,,,
嗯行,v,客服1,O
那,r,客服1,O
有,v,客服1,O
问题,n,客服1,O
咱们,r,客服1,O
再,d,客服1,O
微信,v,客服1,O
聊,v,客服1,O
。,wp,客服1,O
,,,
嗯,o,客户1,O
好,a,客户1,O
的,u,客户1,O
好,a,客户1,O
的,u,客户1,O
谢谢,v,客户1,O
啊,u,客户1,O
。,wp,客户1,O
,,,
没事儿,v,客服1,O
拜拜,v,客服1,O
。,wp,客服1,O
,,,
嗯嗯嗯,e,客户1,O
拜拜,v,客户1,O
。,wp,客户1,O
,,,
